timestamp,open,high,low,close,volume
2025-06-04 00:00:00+05:30,24710.0,24761.0,24637.6,24729.4,50960
2025-06-05 00:00:00+05:30,24752.3,25008.8,24716.1,24861.4,106451
2025-06-06 00:00:00+05:30,24854.9,25139.0,24750.0,25096.3,109889
2025-06-09 00:00:00+05:30,25205.0,25234.0,25147.4,25181.8,45853
2025-06-10 00:00:00+05:30,25222.0,25249.2,25130.0,25160.6,47136
2025-06-11 00:00:00+05:30,25179.9,25307.0,25140.0,25211.7,62340
2025-06-12 00:00:00+05:30,25210.5,25260.0,24901.3,24937.4,119427
2025-06-13 00:00:00+05:30,24588.0,24790.0,24575.3,24727.4,89998
2025-06-16 00:00:00+05:30,24755.5,25024.8,24735.0,24996.2,88980
2025-06-17 00:00:00+05:30,24996.1,25003.5,24839.1,24868.8,60973
2025-06-18 00:00:00+05:30,24840.1,24978.8,24786.0,24826.9,73489
2025-06-19 00:00:00+05:30,24813.0,24891.4,24751.0,24803.1,55670
2025-06-20 00:00:00+05:30,24825.0,25137.0,24806.5,25111.7,105046
2025-06-23 00:00:00+05:30,24975.0,25090.0,24825.0,24993.3,110836
2025-06-24 00:00:00+05:30,25180.2,25349.0,25036.2,25071.7,141676
2025-06-25 00:00:00+05:30,25152.1,25290.0,25130.2,25250.0,72287
2025-06-26 00:00:00+05:30,25302.0,25564.0,25272.3,25551.0,75945
2025-06-27 00:00:00+05:30,25695.0,25772.3,25635.0,25750.2,61012
2025-06-30 00:00:00+05:30,25765.0,25792.4,25575.0,25614.2,95102
2025-07-01 00:00:00+05:30,25636.0,25691.4,25596.1,25643.3,45334
2025-07-02 00:00:00+05:30,25659.0,25695.1,25480.0,25546.1,76242
2025-07-03 00:00:00+05:30,25551.1,25670.0,25485.1,25508.6,89520
2025-07-04 00:00:00+05:30,25500.1,25558.6,25410.0,25540.1,59309
2025-07-07 00:00:00+05:30,25528.9,25574.8,25475.7,25538.9,41703
2025-07-08 00:00:00+05:30,25530.0,25635.0,25499.4,25611.9,40247
2025-07-09 00:00:00+05:30,25592.9,25646.0,25522.8,25558.8,46447
2025-07-10 00:00:00+05:30,25590.8,25595.2,25411.2,25421.9,66223
2025-07-11 00:00:00+05:30,25335.0,25384.0,25205.0,25223.4,73945
2025-07-14 00:00:00+05:30,25234.8,25234.8,25076.3,25167.5,66379
2025-07-15 00:00:00+05:30,25180.0,25306.0,25152.1,25265.6,54449
2025-07-16 00:00:00+05:30,25230.0,25289.9,25162.1,25245.8,45817
2025-07-17 00:00:00+05:30,25260.0,25275.0,25165.0,25174.6,53027
2025-07-18 00:00:00+05:30,25167.9,25170.0,24981.0,25032.3,69868
2025-07-21 00:00:00+05:30,24969.2,25139.7,24920.6,25127.6,56976
2025-07-22 00:00:00+05:30,25149.9,25200.0,25070.0,25093.9,41323
2025-07-23 00:00:00+05:30,25170.2,25260.0,25112.3,25252.8,51484
2025-07-24 00:00:00+05:30,25290.1,25290.1,25049.0,25095.4,63223
2025-07-25 00:00:00+05:30,25011.0,25024.0,24831.0,24850.4,69729
2025-07-28 00:00:00+05:30,24799.9,24925.0,24667.6,24710.2,71260
2025-07-29 00:00:00+05:30,24636.0,24859.0,24630.0,24838.8,84506
2025-07-30 00:00:00+05:30,24845.0,24910.6,24786.0,24869.3,69353
2025-07-31 00:00:00+05:30,24693.0,24970.0,24625.1,24771.9,81205
2025-08-01 00:00:00+05:30,24800.0,24854.9,24601.4,24627.2,83419
2025-08-04 00:00:00+05:30,24630.0,24812.9,24630.0,24793.1,57820
2025-08-05 00:00:00+05:30,24774.9,24783.7,24650.0,24707.8,54138
2025-08-06 00:00:00+05:30,24707.8,24738.9,24616.6,24634.9,52800
2025-08-07 00:00:00+05:30,24539.9,24721.0,24409.0,24673.4,97916
2025-08-08 00:00:00+05:30,24669.0,24694.0,24413.1,24441.1,79655
2025-08-11 00:00:00+05:30,24455.0,24646.2,24409.2,24627.9,63544
2025-08-12 00:00:00+05:30,24605.1,24764.0,24541.6,24554.9,83389
2025-08-13 00:00:00+05:30,24625.0,24748.0,24610.0,24712.2,58314
2025-08-14 00:00:00+05:30,24708.9,24750.9,24657.4,24684.7,50699
2025-08-18 00:00:00+05:30,24906.3,25079.0,24906.3,24966.8,89126
2025-08-19 00:00:00+05:30,24958.0,25060.9,24922.3,25033.5,47372
2025-08-20 00:00:00+05:30,24974.9,25108.1,24960.0,25083.3,54455
2025-08-21 00:00:00+05:30,25111.1,25179.0,25086.0,25122.5,55136
2025-08-22 00:00:00+05:30,25094.0,25099.0,24887.4,24898.2,71849
2025-08-25 00:00:00+05:30,24950.1,25030.0,24914.1,24989.7,97029
2025-08-26 00:00:00+05:30,24903.0,24940.0,24710.0,24731.5,109864
2025-08-28 00:00:00+05:30,24751.8,24836.0,24627.3,24651.7,120553
2025-08-29 00:00:00+05:30,24650.0,24710.0,24546.0,24568.5,68731
2025-09-01 00:00:00+05:30,24581.1,24760.0,24581.0,24748.0,52140
2025-09-02 00:00:00+05:30,24750.0,24874.7,24651.9,24691.8,74911
2025-09-03 00:00:00+05:30,24680.0,24837.0,24638.5,24813.1,56469
2025-09-04 00:00:00+05:30,24926.3,25048.5,24809.7,24827.5,82951
2025-09-05 00:00:00+05:30,24855.3,24927.0,24720.4,24847.7,73802
2025-09-08 00:00:00+05:30,24888.5,24979.0,24862.2,24892.7,59664
2025-09-09 00:00:00+05:30,24931.2,24969.0,24910.0,24950.3,37069
2025-09-10 00:00:00+05:30,25021.6,25125.0,25001.1,25072.3,66128
2025-09-11 00:00:00+05:30,25049.0,25119.5,25048.1,25104.5,28561
2025-09-12 00:00:00+05:30,25126.3,25222.8,25126.3,25205.0,41583
2025-09-15 00:00:00+05:30,25200.6,25204.0,25147.3,25164.7,34301
2025-09-16 00:00:00+05:30,25178.7,25354.0,25152.0,25331.4,60109
2025-09-17 00:00:00+05:30,25365.0,25446.7,25362.8,25423.4,44598
2025-09-18 00:00:00+05:30,25480.2,25525.0,25435.1,25510.9,54004
2025-09-19 00:00:00+05:30,25474.0,25489.8,25352.0,25411.2,62987
2025-09-22 00:00:00+05:30,25350.0,25394.5,25248.6,25277.7,51252
2025-09-23 00:00:00+05:30,25277.7,25333.2,25158.0,25255.8,62983
2025-09-24 00:00:00+05:30,25206.5,25206.5,25078.0,25111.9,64471
2025-09-25 00:00:00+05:30,25100.0,25133.0,24954.1,24967.7,77237
2025-09-26 00:00:00+05:30,24929.9,24929.9,24663.1,24689.9,96914
2025-09-29 00:00:00+05:30,24755.0,24844.2,24646.2,24685.0,95052
2025-09-30 00:00:00+05:30,24714.9,24749.0,24580.0,24612.0,64496
2025-10-01 00:00:00+05:30,24751.8,24986.5,24725.0,24967.2,76529
2025-10-03 00:00:00+05:30,24950.4,25020.0,24878.6,25006.6,60919
2025-10-06 00:00:00+05:30,24990.0,25199.1,24973.2,25185.4,73598
2025-10-07 00:00:00+05:30,25198.0,25318.0,25180.0,25225.3,64467
2025-10-08 00:00:00+05:30,25206.9,25289.8,25085.0,25120.4,73678
2025-10-09 00:00:00+05:30,25150.0,25291.0,25124.0,25273.8,67283
2025-10-10 00:00:00+05:30,25250.0,25464.3,25250.0,25411.0,58958
2025-10-13 00:00:00+05:30,25340.0,25345.1,25230.3,25309.3,72042
2025-10-14 00:00:00+05:30,25378.1,25378.1,25123.2,25206.0,91414
2025-10-15 00:00:00+05:30,25261.0,25460.0,25250.0,25424.8,77119
2025-10-16 00:00:00+05:30,25462.0,25699.4,25460.0,25656.1,83652
2025-10-17 00:00:00+05:30,25621.8,25849.0,25592.0,25757.8,102562
2025-10-20 00:00:00+05:30,25880.2,25969.5,25833.0,25915.1,73153
2025-10-21 00:00:00+05:30,25960.0,25975.0,25865.1,25906.3,16378
2025-10-23 00:00:00+05:30,26161.1,26205.0,25940.0,25976.9,111709
2025-10-24 00:00:00+05:30,25980.2,25999.0,25733.0,25814.8,91660
2025-10-27 00:00:00+05:30,25901.0,26065.4,25878.0,26013.5,102040
2025-10-28 00:00:00+05:30,26009.7,26074.9,25820.0,25922.4,95613
2025-10-29 00:00:00+05:30,26125.0,26284.9,26101.0,26238.7,81623
2025-10-30 00:00:00+05:30,26199.9,26199.9,26010.0,26031.6,84090
2025-10-31 00:00:00+05:30,26012.1,26116.1,25890.0,25907.1,87970
2025-11-03 00:00:00+05:30,25890.0,25942.6,25800.0,25898.9,64885
2025-11-04 00:00:00+05:30,25874.7,25911.0,25693.0,25699.0,76225
2025-11-06 00:00:00+05:30,25740.1,25805.0,25605.0,25627.2,60278
2025-11-07 00:00:00+05:30,25545.0,25656.4,25428.1,25589.2,92173
2025-11-10 00:00:00+05:30,25690.0,25747.0,25617.8,25694.5,48889
2025-11-11 00:00:00+05:30,25731.0,25835.0,25555.0,25811.4,87556
2025-11-12 00:00:00+05:30,25925.6,26024.0,25902.2,25986.1,70367
2025-11-13 00:00:00+05:30,25952.0,26092.5,25896.2,25953.8,69068
2025-11-14 00:00:00+05:30,25904.0,25983.0,25815.0,25951.4,107879
2025-11-17 00:00:00+05:30,26006.0,26083.0,25971.0,26060.1,53526
2025-11-18 00:00:00+05:30,26020.0,26042.0,25905.7,25948.8,68819
2025-11-19 00:00:00+05:30,25940.0,26090.0,25887.8,26071.0,67533
2025-11-20 00:00:00+05:30,26136.0,26264.0,26072.0,26220.8,88561
2025-11-21 00:00:00+05:30,26136.3,26195.0,26061.3,26077.5,114909
2025-11-24 00:00:00+05:30,26111.0,26168.8,25955.0,25996.4,97172
2025-11-25 00:00:00+05:30,25961.0,26035.0,25867.4,25886.8,73501
2025-11-26 00:00:00+05:30,26105.0,26392.0,26085.0,26381.2,97557
2025-11-27 00:00:00+05:30,26401.1,26495.6,26317.5,26390.9,65157
2025-11-28 00:00:00+05:30,26341.0,26459.9,26336.3,26387.4,40720
2025-12-01 00:00:00+05:30,26455.1,26493.8,26301.4,26334.7,65083
2025-12-02 00:00:00+05:30,26278.8,26315.0,26181.0,26213.0,67766
2025-12-03 00:00:00+05:30,26225.0,26225.0,26049.0,26136.2,73515
2025-12-04 00:00:00+05:30,26105.0,26243.9,26070.2,26186.5,60874
2025-12-05 00:00:00+05:30,26151.9,26370.0,26151.9,26333.2,78894
2025-12-08 00:00:00+05:30,26325.0,26325.0,26030.0,26064.7,88146
2025-12-09 00:00:00+05:30,25999.0,26039.0,25875.0,25958.8,90887
2025-12-10 00:00:00+05:30,25882.3,26061.0,25842.0,25863.9,66432
2025-12-11 00:00:00+05:30,25910.0,26038.9,25804.1,26009.5,74247
2025-12-12 00:00:00+05:30,26100.0,26158.5,26040.1,26145.4,63960
2025-12-15 00:00:00+05:30,26070.0,26132.5,25987.8,26108.7,60278
2025-12-16 00:00:00+05:30,26012.0,26045.0,25929.5,25940.7,64790
2025-12-17 00:00:00+05:30,25925.0,26004.9,25857.1,25897.8,48124
2025-12-18 00:00:00+05:30,25875.0,25980.0,25801.0,25880.6,68189
2025-12-19 00:00:00+05:30,25965.0,26043.8,25951.1,26030.0,62291
2025-12-22 00:00:00+05:30,26150.0,26206.5,26130.0,26197.9,47797
2025-12-23 00:00:00+05:30,26240.0,26259.0,26163.0,26206.9,41093
2025-12-24 00:00:00+05:30,26228.0,26269.7,26151.7,26173.1,44130
2025-12-26 00:00:00+05:30,26139.0,26149.0,26041.0,26060.2,79485
2025-12-29 00:00:00+05:30,26080.0,26100.2,25934.6,25957.2,86313
2025-12-30 00:00:00+05:30,25922.0,25983.5,25880.1,25936.8,71715
2025-12-31 00:00:00+05:30,26145.0,26325.0,26130.2,26296.3,72942
2026-01-01 00:00:00+05:30,26332.0,26339.6,26261.0,26291.0,31319
2026-01-02 00:00:00+05:30,26306.0,26480.0,26306.0,26455.4,64091
2026-01-05 00:00:00+05:30,26500.0,26510.0,26308.5,26331.3,79485
2026-01-06 00:00:00+05:30,26354.0,26399.0,26255.0,26285.1,66623
2026-01-07 00:00:00+05:30,26234.9,26298.0,26186.0,26235.3,54920
2026-01-08 00:00:00+05:30,26190.0,26210.0,25965.0,25985.6,106366
2026-01-09 00:00:00+05:30,25966.0,26031.6,25725.0,25788.3,89699
2026-01-12 00:00:00+05:30,25770.0,25899.0,25573.2,25876.0,121833
2026-01-13 00:00:00+05:30,25911.0,25934.8,25661.1,25790.8,87482
2026-01-14 00:00:00+05:30,25750.1,25850.0,25670.0,25719.0,70661
2026-01-16 00:00:00+05:30,25784.0,25958.0,25722.0,25751.5,92523
2026-01-19 00:00:00+05:30,25626.0,25680.0,25530.0,25596.0,74717
2026-01-20 00:00:00+05:30,25600.0,25604.8,25224.6,25259.2,98300
2026-01-21 00:00:00+05:30,25236.5,25340.0,24961.0,25178.2,159433
2026-01-22 00:00:00+05:30,25330.0,25475.0,25200.0,25375.0,161247
2026-01-23 00:00:00+05:30,25379.9,25379.9,25045.7,25079.8,108546
2026-01-27 00:00:00+05:30,25260.0,25431.1,25100.0,25382.6,163054
2026-01-28 00:00:00+05:30,25435.0,25490.0,25300.1,25450.4,109147
2026-01-29 00:00:00+05:30,25400.0,25564.8,25262.5,25536.3,138910
2026-01-30 00:00:00+05:30,25412.5,25468.8,25298.0,25416.4,107050
2026-02-01 00:00:00+05:30,25425.0,25524.4,24635.9,24853.5,222370
2026-02-02 00:00:00+05:30,24800.0,25159.0,24758.5,25141.8,142146
2026-02-03 00:00:00+05:30,26200.0,26320.0,25725.0,25817.1,279420
2026-02-04 00:00:00+05:30,25735.5,25910.0,25710.0,25848.8,76040
2026-02-05 00:00:00+05:30,25799.0,25812.7,25670.0,25725.0,67076
2026-02-06 00:00:00+05:30,25643.0,25745.0,25567.2,25735.1,84407
2026-02-09 00:00:00+05:30,25921.0,25940.9,25854.5,25915.4,63621
2026-02-10 00:00:00+05:30,25961.0,26044.0,25940.5,25985.6,59122
2026-02-11 00:00:00+05:30,26050.0,26068.0,25955.0,25994.2,53098
2026-02-12 00:00:00+05:30,25950.0,25966.5,25820.0,25858.2,60154
2026-02-13 00:00:00+05:30,25724.9,25724.9,25476.5,25518.8,89362
2026-02-16 00:00:00+05:30,25455.0,25728.0,25430.0,25717.2,64862
2026-02-17 00:00:00+05:30,25643.0,25777.0,25582.5,25739.4,62849
2026-02-18 00:00:00+05:30,25752.0,25844.8,25660.0,25827.8,58126
2026-02-19 00:00:00+05:30,25848.8,25877.0,25402.4,25446.0,95076
2026-02-20 00:00:00+05:30,25415.1,25688.0,25389.7,25584.7,106237
2026-02-23 00:00:00+05:30,25686.0,25779.9,25593.3,25705.2,123117
2026-02-24 00:00:00+05:30,25800.0,25800.0,25500.6,25600.3,112855
2026-02-25 00:00:00+05:30,25655.0,25817.8,25571.2,25628.8,88662
2026-02-26 00:00:00+05:30,25680.0,25725.0,25538.0,25635.8,60088
2026-02-27 00:00:00+05:30,25570.0,25580.0,25286.1,25338.6,91968
2026-03-02 00:00:00+05:30,25100.0,25151.0,24743.4,24982.2,140871
2026-03-04 00:00:00+05:30,24450.0,24700.0,24427.0,24584.7,162303
2026-03-05 00:00:00+05:30,24659.0,24970.5,24625.0,24832.0,117425
2026-03-06 00:00:00+05:30,24689.9,24777.0,24500.0,24565.2,90182
2026-03-09 00:00:00+05:30,23845.0,24204.7,23804.0,24122.5,175936
2026-03-10 00:00:00+05:30,24286.6,24419.6,24158.9,24393.6,108385
2026-03-11 00:00:00+05:30,24339.0,24375.0,23912.0,23918.0,122390
